"group","freg","mean","sd","GO"
"All",1,0.0325198236655727,0.0487544464496901,"GO:0019083"
"All",2,0.0344941239279242,0.0505367505404976,"GO:0019083"
"All",3,0.0354698140472908,0.0510879348863167,"GO:0019083"
"All",4,0.0363029447109688,0.0515773938055876,"GO:0019083"
"All",5,0.0369631176284153,0.0516684061227779,"GO:0019083"
"All",6,0.0376898643720542,0.0523264982235925,"GO:0019083"
"All",7,0.0379617188281086,0.0526363409850638,"GO:0019083"
"All",8,0.0386514214427517,0.0536242946021746,"GO:0019083"
"All",9,0.0391111176125579,0.0538526056463942,"GO:0019083"
"All",10,0.0397874815779113,0.0541914526920502,"GO:0019083"
"All",11,0.0397635782836937,0.0540103317281902,"GO:0019083"
"All",12,0.0401262739951792,0.054480215021664,"GO:0019083"
"All",13,0.0403948200604255,0.0546090669105082,"GO:0019083"
"All",14,0.0403941142366548,0.0544281977489712,"GO:0019083"
"All",15,0.0410274822544248,0.0549748514923076,"GO:0019083"
"All",16,0.0410085217610391,0.0548896532695896,"GO:0019083"
"All",17,0.0412799733387932,0.055267677689974,"GO:0019083"
"All",18,0.0410298206503093,0.0551850952024194,"GO:0019083"
"All",19,0.0413218216734751,0.0554004418768835,"GO:0019083"
"All",20,0.0418811312746358,0.0557210023749592,"GO:0019083"
"All",21,0.0417942422642233,0.0556082471941882,"GO:0019083"
"All",22,0.0416466621675232,0.0551715056895953,"GO:0019083"
"All",23,0.0417389417511877,0.0551383044206028,"GO:0019083"
"All",24,0.0420499230557523,0.0554956044587308,"GO:0019083"
"All",25,0.0426515534918858,0.0562262577818789,"GO:0019083"
"All",26,0.0425143860697003,0.0559715404090491,"GO:0019083"
"All",27,0.0429904580750625,0.0563199306893782,"GO:0019083"
"All",28,0.042818504211267,0.0561146112384024,"GO:0019083"
"All",29,0.0429050951984189,0.05621841151958,"GO:0019083"
"All",30,0.0432242246347256,0.0563217798798154,"GO:0019083"
"All",31,0.0430261163610543,0.0561485735246658,"GO:0019083"
"All",32,0.0431047770026039,0.0562144616877493,"GO:0019083"
"All",33,0.043393036901372,0.0561567509415239,"GO:0019083"
"All",34,0.0438423867726529,0.0567315449198757,"GO:0019083"
"All",35,0.0434038585750232,0.0562434261601015,"GO:0019083"
"All",36,0.0434569823188577,0.0564466889841427,"GO:0019083"
"All",37,0.0437416033309746,0.0567343055483003,"GO:0019083"
"All",38,0.0442033060613167,0.0566225047324265,"GO:0019083"
"All",39,0.0440805735492401,0.0568564561035346,"GO:0019083"
"All",40,0.0442844448747243,0.0565740916666472,"GO:0019083"
"All",41,0.0445206585200223,0.0570273500896912,"GO:0019083"
"All",42,0.0445346218873912,0.0572339742667788,"GO:0019083"
"All",43,0.0445706579733149,0.0574115739696954,"GO:0019083"
"All",44,0.0450715856376193,0.0576578191037184,"GO:0019083"
"All",45,0.0451607941575079,0.0576006364402732,"GO:0019083"
"All",46,0.0452962080699979,0.0574949841696554,"GO:0019083"
"All",47,0.0457466972254661,0.0581750990445375,"GO:0019083"
"All",48,0.0459556890803291,0.0581225153495678,"GO:0019083"
"All",49,0.0457343950443083,0.0581384483185006,"GO:0019083"
"All",50,0.0456030427731357,0.0580554394162584,"GO:0019083"
"All",51,0.0456157215562574,0.0582704599977955,"GO:0019083"
"All",52,0.0457127754324729,0.0583212330038638,"GO:0019083"
"All",53,0.0455543535067439,0.0580293907055852,"GO:0019083"
"All",54,0.0461398381440046,0.0582124776504508,"GO:0019083"
"All",55,0.0465521703886881,0.0582835567770031,"GO:0019083"
"All",56,0.0469910715183916,0.0586734652269497,"GO:0019083"
"All",57,0.0472951161748318,0.0590379126626657,"GO:0019083"
"All",58,0.0471829204979222,0.0589178796543805,"GO:0019083"
"All",59,0.0470057304954194,0.0587614432882346,"GO:0019083"
"All",60,0.0474406609814931,0.0591088202334099,"GO:0019083"
"All",61,0.0472570468469544,0.0589159249044566,"GO:0019083"
"All",62,0.0478046525776473,0.0588003111519519,"GO:0019083"
"All",63,0.0478308057141753,0.0592206650643729,"GO:0019083"
"All",64,0.0477574827467363,0.0589316288496955,"GO:0019083"
"All",65,0.047643222527332,0.0590466031048622,"GO:0019083"
"All",66,0.0482177327493479,0.059286070410216,"GO:0019083"
"All",67,0.0481799107564579,0.059192601557359,"GO:0019083"
"All",68,0.0481726366190033,0.0596014144447556,"GO:0019083"
"All",69,0.0488046099353637,0.0600087911544015,"GO:0019083"
"All",70,0.0486075910286198,0.0599428052224518,"GO:0019083"
"All",71,0.0489704213320974,0.0598671334120185,"GO:0019083"
"All",72,0.0492151991187483,0.0596752084945488,"GO:0019083"
"All",73,0.0494136958990983,0.0598292179262781,"GO:0019083"
"All",74,0.0497638706128463,0.0601915330664103,"GO:0019083"
"All",75,0.0502800588459429,0.0604390748892309,"GO:0019083"
"All",76,0.0503114327492422,0.0607147038714227,"GO:0019083"
"All",77,0.0502707595390526,0.0605251752265122,"GO:0019083"
"All",78,0.0504751253694608,0.0606036922760085,"GO:0019083"
"All",79,0.0512075272594436,0.0608649723324217,"GO:0019083"
"All",80,0.0519604922557679,0.0607941501290056,"GO:0019083"
"All",81,0.0519473288361707,0.0612043472553781,"GO:0019083"
"All",82,0.0523620480016937,0.0613819032230281,"GO:0019083"
"All",83,0.0525020653421966,0.0613617297777223,"GO:0019083"
"All",84,0.0530268690008471,0.0616711751862628,"GO:0019083"
"All",85,0.053870277940016,0.0622325110617914,"GO:0019083"
"All",86,0.0545359200069118,0.0625891479640219,"GO:0019083"
"All",87,0.0549879764704846,0.0630045542507123,"GO:0019083"
"All",88,0.0555533046576647,0.063142359889354,"GO:0019083"
"All",89,0.056428319094919,0.0633025196960852,"GO:0019083"
"All",90,0.0573175347484822,0.0641221284399554,"GO:0019083"
"All",91,0.0581537644896452,0.0641222344392988,"GO:0019083"
"All",92,0.0587491141426992,0.0637664016716348,"GO:0019083"
"All",93,0.059799586897863,0.0645641301301221,"GO:0019083"
"All",94,0.0603640673651339,0.0646355034400554,"GO:0019083"
"All",95,0.0615960855844275,0.0648334333572111,"GO:0019083"
"All",96,0.0627812769370167,0.0650515879148606,"GO:0019083"
"All",97,0.0642661579473579,0.0649632119529469,"GO:0019083"
"All",98,0.0654298389250804,0.0649331669706786,"GO:0019083"
"All",99,0.0664922715311851,0.0648107152407883,"GO:0019083"
"All",100,0.0646323676588691,0.0638289111334761,"GO:0019083"
"GO",1,0.0440032542287765,0.0667172147408131,"GO:0019083"
"GO",2,0.0515743389371786,0.0705285429943628,"GO:0019083"
"GO",3,0.0460602887741073,0.0656497274279629,"GO:0019083"
"GO",4,0.0456980803768854,0.0666484643378397,"GO:0019083"
"GO",5,0.0519429774011542,0.0632675158408119,"GO:0019083"
"GO",6,0.0481290549984186,0.0672348382390773,"GO:0019083"
"GO",7,0.0447211293816802,0.0670531195508522,"GO:0019083"
"GO",8,0.0454065922874973,0.0648044864194216,"GO:0019083"
"GO",9,0.04526476998503,0.0596476943978748,"GO:0019083"
"GO",10,0.0445627661132586,0.0585670051775397,"GO:0019083"
"GO",11,0.0518319302365194,0.0629207533788933,"GO:0019083"
"GO",12,0.0503989346972679,0.0668539909218359,"GO:0019083"
"GO",13,0.0513338895157166,0.0696050652103746,"GO:0019083"
"GO",14,0.0515893876562925,0.0660393352123756,"GO:0019083"
"GO",15,0.0488544237401195,0.0667193038679095,"GO:0019083"
"GO",16,0.0508287449682483,0.0694698481977743,"GO:0019083"
"GO",17,0.0505019425183294,0.0666180567977987,"GO:0019083"
"GO",18,0.0529290259475848,0.068952685324434,"GO:0019083"
"GO",19,0.0550791793024886,0.067826425629957,"GO:0019083"
"GO",20,0.0511003512560086,0.0671176654824276,"GO:0019083"
"GO",21,0.0533585156444057,0.0687779122480393,"GO:0019083"
"GO",22,0.0566832447227896,0.0700711465051531,"GO:0019083"
"GO",23,0.0520138688752717,0.0700945099243351,"GO:0019083"
"GO",24,0.0497000665867977,0.0705572275347754,"GO:0019083"
"GO",25,0.0524338267287803,0.0717230772061465,"GO:0019083"
"GO",26,0.0575254635575317,0.0758337124586225,"GO:0019083"
"GO",27,0.0566208384162984,0.0723710751946692,"GO:0019083"
"GO",28,0.0562459344642426,0.0696468120726932,"GO:0019083"
"GO",29,0.0551598762135057,0.067590091438679,"GO:0019083"
"GO",30,0.0570777572429259,0.0662962540626697,"GO:0019083"
"GO",31,0.0553419964306493,0.0648376530950825,"GO:0019083"
"GO",32,0.0556997860234032,0.0665109813174155,"GO:0019083"
"GO",33,0.0572279259514842,0.0678977773065983,"GO:0019083"
"GO",34,0.0553883685019931,0.0691381584518513,"GO:0019083"
"GO",35,0.0524105328221342,0.0636896512479683,"GO:0019083"
"GO",36,0.0582917659699206,0.0683360561208902,"GO:0019083"
"GO",37,0.0601503642262416,0.0669688511275729,"GO:0019083"
"GO",38,0.0637822954779649,0.0692567383456746,"GO:0019083"
"GO",39,0.0635089873510757,0.0665326536825251,"GO:0019083"
"GO",40,0.0642004658173796,0.0690783387348537,"GO:0019083"
"GO",41,0.0671097858003596,0.0725455300841589,"GO:0019083"
"GO",42,0.0680407379272921,0.0709932156675264,"GO:0019083"
"GO",43,0.0648942263065518,0.0710396858397659,"GO:0019083"
"GO",44,0.0635316333229828,0.0692816837316433,"GO:0019083"
"GO",45,0.0639061659641021,0.0683605897856129,"GO:0019083"
"GO",46,0.0661796782832422,0.0691900665870366,"GO:0019083"
"GO",47,0.0690360285974841,0.0690196042206706,"GO:0019083"
"GO",48,0.0706471330452427,0.0707226908548696,"GO:0019083"
"GO",49,0.0693295149502398,0.072194464444918,"GO:0019083"
"GO",50,0.0706725003894712,0.0738065439315793,"GO:0019083"
"GO",51,0.0731898154279045,0.0770350897523372,"GO:0019083"
"GO",52,0.0783468951304605,0.0765174776747558,"GO:0019083"
"GO",53,0.0754421773734318,0.0786680786279415,"GO:0019083"
"GO",54,0.0753271490084992,0.076073141124255,"GO:0019083"
"GO",55,0.0734580306910498,0.0762419209801882,"GO:0019083"
"GO",56,0.0721933092920664,0.0806371193450695,"GO:0019083"
"GO",57,0.0762323104472753,0.0799528472024532,"GO:0019083"
"GO",58,0.0786916670469557,0.0778980197176354,"GO:0019083"
"GO",59,0.0725210972395578,0.0781755311542677,"GO:0019083"
"GO",60,0.0722613319189739,0.0773280292996781,"GO:0019083"
"GO",61,0.0723277060103504,0.079028060684826,"GO:0019083"
"GO",62,0.0715199870724268,0.0754577011910789,"GO:0019083"
"GO",63,0.0739791455304987,0.0744469442854552,"GO:0019083"
"GO",64,0.069737549254356,0.0726807829165579,"GO:0019083"
"GO",65,0.0727963897994879,0.0777845722404578,"GO:0019083"
"GO",66,0.0753539171909633,0.0803619765511163,"GO:0019083"
"GO",67,0.0757912157468022,0.0777730567199353,"GO:0019083"
"GO",68,0.0774157180454263,0.0760408692290405,"GO:0019083"
"GO",69,0.0772088358509205,0.0710708045225823,"GO:0019083"
"GO",70,0.0739438752302341,0.0723263378771206,"GO:0019083"
"GO",71,0.0728643184800365,0.074780162230256,"GO:0019083"
"GO",72,0.074176958699317,0.0740376644067647,"GO:0019083"
"GO",73,0.0748685778441584,0.0787913294218063,"GO:0019083"
"GO",74,0.0761231813488637,0.0805065198660359,"GO:0019083"
"GO",75,0.0723177751953698,0.079928078922463,"GO:0019083"
"GO",76,0.0737777334232347,0.0822177671506389,"GO:0019083"
"GO",77,0.0800386229519619,0.0815273035950427,"GO:0019083"
"GO",78,0.078300260452879,0.0794449227392888,"GO:0019083"
"GO",79,0.0801020924255027,0.0801699510844933,"GO:0019083"
"GO",80,0.0755416448410225,0.0792890457330682,"GO:0019083"
"GO",81,0.0670223659600726,0.0790239979738309,"GO:0019083"
"GO",82,0.0674891895874674,0.0772163200528027,"GO:0019083"
"GO",83,0.0655347777191364,0.0787701784811069,"GO:0019083"
"GO",84,0.0625498984491706,0.0749081212613174,"GO:0019083"
"GO",85,0.0682428991736205,0.0764705348527204,"GO:0019083"
"GO",86,0.0697427180794777,0.0757229218252368,"GO:0019083"
"GO",87,0.069181387350366,0.0807848478879191,"GO:0019083"
"GO",88,0.067329467754387,0.0798196491427072,"GO:0019083"
"GO",89,0.0669908666657619,0.0787133753474888,"GO:0019083"
"GO",90,0.0635257814470027,0.0799300569131999,"GO:0019083"
"GO",91,0.0599410511922684,0.0761574101866522,"GO:0019083"
"GO",92,0.0589005332022884,0.0779482695172973,"GO:0019083"
"GO",93,0.0663986820613584,0.0779909095163141,"GO:0019083"
"GO",94,0.0673902514761269,0.0764673725972004,"GO:0019083"
"GO",95,0.0735251017140656,0.0743801213934047,"GO:0019083"
"GO",96,0.0731587667255074,0.0732590868268341,"GO:0019083"
"GO",97,0.0679323848121773,0.0707569505467615,"GO:0019083"
"GO",98,0.0717806694052901,0.0712099202908854,"GO:0019083"
"GO",99,0.0731278055453321,0.0684771476095264,"GO:0019083"
"GO",100,0.0738130962024715,0.0683789968346561,"GO:0019083"
"All",1,0.0325198236655727,0.0487544464496901,"GO:0002181"
"All",2,0.0344941239279242,0.0505367505404976,"GO:0002181"
"All",3,0.0354698140472908,0.0510879348863167,"GO:0002181"
"All",4,0.0363029447109688,0.0515773938055876,"GO:0002181"
"All",5,0.0369631176284153,0.0516684061227779,"GO:0002181"
"All",6,0.0376898643720542,0.0523264982235925,"GO:0002181"
"All",7,0.0379617188281086,0.0526363409850638,"GO:0002181"
"All",8,0.0386514214427517,0.0536242946021746,"GO:0002181"
"All",9,0.0391111176125579,0.0538526056463942,"GO:0002181"
"All",10,0.0397874815779113,0.0541914526920502,"GO:0002181"
"All",11,0.0397635782836937,0.0540103317281902,"GO:0002181"
"All",12,0.0401262739951792,0.054480215021664,"GO:0002181"
"All",13,0.0403948200604255,0.0546090669105082,"GO:0002181"
"All",14,0.0403941142366548,0.0544281977489712,"GO:0002181"
"All",15,0.0410274822544248,0.0549748514923076,"GO:0002181"
"All",16,0.0410085217610391,0.0548896532695896,"GO:0002181"
"All",17,0.0412799733387932,0.055267677689974,"GO:0002181"
"All",18,0.0410298206503093,0.0551850952024194,"GO:0002181"
"All",19,0.0413218216734751,0.0554004418768835,"GO:0002181"
"All",20,0.0418811312746358,0.0557210023749592,"GO:0002181"
"All",21,0.0417942422642233,0.0556082471941882,"GO:0002181"
"All",22,0.0416466621675232,0.0551715056895953,"GO:0002181"
"All",23,0.0417389417511877,0.0551383044206028,"GO:0002181"
"All",24,0.0420499230557523,0.0554956044587308,"GO:0002181"
"All",25,0.0426515534918858,0.0562262577818789,"GO:0002181"
"All",26,0.0425143860697003,0.0559715404090491,"GO:0002181"
"All",27,0.0429904580750625,0.0563199306893782,"GO:0002181"
"All",28,0.042818504211267,0.0561146112384024,"GO:0002181"
"All",29,0.0429050951984189,0.05621841151958,"GO:0002181"
"All",30,0.0432242246347256,0.0563217798798154,"GO:0002181"
"All",31,0.0430261163610543,0.0561485735246658,"GO:0002181"
"All",32,0.0431047770026039,0.0562144616877493,"GO:0002181"
"All",33,0.043393036901372,0.0561567509415239,"GO:0002181"
"All",34,0.0438423867726529,0.0567315449198757,"GO:0002181"
"All",35,0.0434038585750232,0.0562434261601015,"GO:0002181"
"All",36,0.0434569823188577,0.0564466889841427,"GO:0002181"
"All",37,0.0437416033309746,0.0567343055483003,"GO:0002181"
"All",38,0.0442033060613167,0.0566225047324265,"GO:0002181"
"All",39,0.0440805735492401,0.0568564561035346,"GO:0002181"
"All",40,0.0442844448747243,0.0565740916666472,"GO:0002181"
"All",41,0.0445206585200223,0.0570273500896912,"GO:0002181"
"All",42,0.0445346218873912,0.0572339742667788,"GO:0002181"
"All",43,0.0445706579733149,0.0574115739696954,"GO:0002181"
"All",44,0.0450715856376193,0.0576578191037184,"GO:0002181"
"All",45,0.0451607941575079,0.0576006364402732,"GO:0002181"
"All",46,0.0452962080699979,0.0574949841696554,"GO:0002181"
"All",47,0.0457466972254661,0.0581750990445375,"GO:0002181"
"All",48,0.0459556890803291,0.0581225153495678,"GO:0002181"
"All",49,0.0457343950443083,0.0581384483185006,"GO:0002181"
"All",50,0.0456030427731357,0.0580554394162584,"GO:0002181"
"All",51,0.0456157215562574,0.0582704599977955,"GO:0002181"
"All",52,0.0457127754324729,0.0583212330038638,"GO:0002181"
"All",53,0.0455543535067439,0.0580293907055852,"GO:0002181"
"All",54,0.0461398381440046,0.0582124776504508,"GO:0002181"
"All",55,0.0465521703886881,0.0582835567770031,"GO:0002181"
"All",56,0.0469910715183916,0.0586734652269497,"GO:0002181"
"All",57,0.0472951161748318,0.0590379126626657,"GO:0002181"
"All",58,0.0471829204979222,0.0589178796543805,"GO:0002181"
"All",59,0.0470057304954194,0.0587614432882346,"GO:0002181"
"All",60,0.0474406609814931,0.0591088202334099,"GO:0002181"
"All",61,0.0472570468469544,0.0589159249044566,"GO:0002181"
"All",62,0.0478046525776473,0.0588003111519519,"GO:0002181"
"All",63,0.0478308057141753,0.0592206650643729,"GO:0002181"
"All",64,0.0477574827467363,0.0589316288496955,"GO:0002181"
"All",65,0.047643222527332,0.0590466031048622,"GO:0002181"
"All",66,0.0482177327493479,0.059286070410216,"GO:0002181"
"All",67,0.0481799107564579,0.059192601557359,"GO:0002181"
"All",68,0.0481726366190033,0.0596014144447556,"GO:0002181"
"All",69,0.0488046099353637,0.0600087911544015,"GO:0002181"
"All",70,0.0486075910286198,0.0599428052224518,"GO:0002181"
"All",71,0.0489704213320974,0.0598671334120185,"GO:0002181"
"All",72,0.0492151991187483,0.0596752084945488,"GO:0002181"
"All",73,0.0494136958990983,0.0598292179262781,"GO:0002181"
"All",74,0.0497638706128463,0.0601915330664103,"GO:0002181"
"All",75,0.0502800588459429,0.0604390748892309,"GO:0002181"
"All",76,0.0503114327492422,0.0607147038714227,"GO:0002181"
"All",77,0.0502707595390526,0.0605251752265122,"GO:0002181"
"All",78,0.0504751253694608,0.0606036922760085,"GO:0002181"
"All",79,0.0512075272594436,0.0608649723324217,"GO:0002181"
"All",80,0.0519604922557679,0.0607941501290056,"GO:0002181"
"All",81,0.0519473288361707,0.0612043472553781,"GO:0002181"
"All",82,0.0523620480016937,0.0613819032230281,"GO:0002181"
"All",83,0.0525020653421966,0.0613617297777223,"GO:0002181"
"All",84,0.0530268690008471,0.0616711751862628,"GO:0002181"
"All",85,0.053870277940016,0.0622325110617914,"GO:0002181"
"All",86,0.0545359200069118,0.0625891479640219,"GO:0002181"
"All",87,0.0549879764704846,0.0630045542507123,"GO:0002181"
"All",88,0.0555533046576647,0.063142359889354,"GO:0002181"
"All",89,0.056428319094919,0.0633025196960852,"GO:0002181"
"All",90,0.0573175347484822,0.0641221284399554,"GO:0002181"
"All",91,0.0581537644896452,0.0641222344392988,"GO:0002181"
"All",92,0.0587491141426992,0.0637664016716348,"GO:0002181"
"All",93,0.059799586897863,0.0645641301301221,"GO:0002181"
"All",94,0.0603640673651339,0.0646355034400554,"GO:0002181"
"All",95,0.0615960855844275,0.0648334333572111,"GO:0002181"
"All",96,0.0627812769370167,0.0650515879148606,"GO:0002181"
"All",97,0.0642661579473579,0.0649632119529469,"GO:0002181"
"All",98,0.0654298389250804,0.0649331669706786,"GO:0002181"
"All",99,0.0664922715311851,0.0648107152407883,"GO:0002181"
"All",100,0.0646323676588691,0.0638289111334761,"GO:0002181"
"GO",1,0.0454109762224023,0.0671757915988084,"GO:0002181"
"GO",2,0.0491497633596525,0.0716949206483976,"GO:0002181"
"GO",3,0.0441487448223268,0.0653636693216147,"GO:0002181"
"GO",4,0.0425086816126147,0.0636171239886506,"GO:0002181"
"GO",5,0.0454287557099377,0.0625753044733414,"GO:0002181"
"GO",6,0.0427928589379924,0.0671133757726413,"GO:0002181"
"GO",7,0.0414651497740719,0.0681037082388345,"GO:0002181"
"GO",8,0.0411126087079621,0.062830792690083,"GO:0002181"
"GO",9,0.0426623056611071,0.0584885436943237,"GO:0002181"
"GO",10,0.0423687836244597,0.0578892497544931,"GO:0002181"
"GO",11,0.0522842164191239,0.0634004780517949,"GO:0002181"
"GO",12,0.0520343837611689,0.0673167783770092,"GO:0002181"
"GO",13,0.0527808331279139,0.0702425656134884,"GO:0002181"
"GO",14,0.0516146942635758,0.0679953822065581,"GO:0002181"
"GO",15,0.0530962477794979,0.0688601656639734,"GO:0002181"
"GO",16,0.0522008411178908,0.0681508795302126,"GO:0002181"
"GO",17,0.0486758499266176,0.0671555520184389,"GO:0002181"
"GO",18,0.0498919428636856,0.0695014440991501,"GO:0002181"
"GO",19,0.0502774994865358,0.0684167601032816,"GO:0002181"
"GO",20,0.0491141960386087,0.0689231873199089,"GO:0002181"
"GO",21,0.0493795191845094,0.0702627272371871,"GO:0002181"
"GO",22,0.0510609894838648,0.0695985605098528,"GO:0002181"
"GO",23,0.050638966712008,0.0699824805875476,"GO:0002181"
"GO",24,0.0500306671404019,0.072146594050759,"GO:0002181"
"GO",25,0.0516644304559819,0.0730959457486571,"GO:0002181"
"GO",26,0.0546698922846149,0.075476624286737,"GO:0002181"
"GO",27,0.0562741893045928,0.0723157919912614,"GO:0002181"
"GO",28,0.0565049695028344,0.0709191005441345,"GO:0002181"
"GO",29,0.0564955434615689,0.0693391320638631,"GO:0002181"
"GO",30,0.054313828698919,0.0675673192231404,"GO:0002181"
"GO",31,0.0522404833284527,0.0653113321829774,"GO:0002181"
"GO",32,0.0563568406579611,0.0666396832868125,"GO:0002181"
"GO",33,0.0582190450065056,0.0695841958588712,"GO:0002181"
"GO",34,0.0559026355713519,0.0690364534944224,"GO:0002181"
"GO",35,0.0534253984644606,0.0684411951567764,"GO:0002181"
"GO",36,0.0569583077965381,0.0699313753634436,"GO:0002181"
"GO",37,0.0585482993587642,0.0698063527433335,"GO:0002181"
"GO",38,0.0597482977360433,0.0703332548496124,"GO:0002181"
"GO",39,0.0620607780902612,0.067473128658022,"GO:0002181"
"GO",40,0.0633534905810365,0.0691853853169606,"GO:0002181"
"GO",41,0.0688188378471271,0.075358185714158,"GO:0002181"
"GO",42,0.0701947244147083,0.0728141548576517,"GO:0002181"
"GO",43,0.0680856951400858,0.0725188371214783,"GO:0002181"
"GO",44,0.0687447123705844,0.0714867726359779,"GO:0002181"
"GO",45,0.0675373044693078,0.0697391541327994,"GO:0002181"
"GO",46,0.0673967087024837,0.0707242535580087,"GO:0002181"
"GO",47,0.071329433347038,0.0711533409114834,"GO:0002181"
"GO",48,0.0717942255425843,0.073697216740571,"GO:0002181"
"GO",49,0.0734482722070384,0.0761917379490106,"GO:0002181"
"GO",50,0.0727866168200907,0.076993552089854,"GO:0002181"
"GO",51,0.075498264996723,0.0797312454413597,"GO:0002181"
"GO",52,0.0801834571086528,0.0799997145189423,"GO:0002181"
"GO",53,0.0778556466657176,0.0822524337774913,"GO:0002181"
"GO",54,0.0766571574561262,0.079796182770633,"GO:0002181"
"GO",55,0.0739907377008189,0.0818085885205734,"GO:0002181"
"GO",56,0.0762370817235255,0.0829049544193305,"GO:0002181"
"GO",57,0.0774182818331694,0.083618301491278,"GO:0002181"
"GO",58,0.0773712098423863,0.0783696830051723,"GO:0002181"
"GO",59,0.0758650360660635,0.0791320826538412,"GO:0002181"
"GO",60,0.0760045350964801,0.0778506513052741,"GO:0002181"
"GO",61,0.0753421804894157,0.0786096596972276,"GO:0002181"
"GO",62,0.0737393393196965,0.0768138299195514,"GO:0002181"
"GO",63,0.0745995779750711,0.0782220912412218,"GO:0002181"
"GO",64,0.0729778050497588,0.0759234681666117,"GO:0002181"
"GO",65,0.0749079639740386,0.0796198926394984,"GO:0002181"
"GO",66,0.077083953778606,0.0802318746178555,"GO:0002181"
"GO",67,0.0762025483440242,0.0772988464979238,"GO:0002181"
"GO",68,0.0810085481695787,0.079738529684152,"GO:0002181"
"GO",69,0.0815801520998885,0.0741046026783305,"GO:0002181"
"GO",70,0.0780953920304897,0.0733825309573471,"GO:0002181"
"GO",71,0.0800805139772588,0.0752759447773157,"GO:0002181"
"GO",72,0.0786512497634516,0.0767215442574792,"GO:0002181"
"GO",73,0.0796832918044007,0.0825317431522495,"GO:0002181"
"GO",74,0.0776627442346655,0.0829895299647698,"GO:0002181"
"GO",75,0.0764936562110275,0.084243631522826,"GO:0002181"
"GO",76,0.0802993804913962,0.0857530495216381,"GO:0002181"
"GO",77,0.0818833427343836,0.0838134550111817,"GO:0002181"
"GO",78,0.0776736166797066,0.0815088187411535,"GO:0002181"
"GO",79,0.0799483916726549,0.0798984610938123,"GO:0002181"
"GO",80,0.0758115376919682,0.0806426570347812,"GO:0002181"
"GO",81,0.0712499889482129,0.0834482442883773,"GO:0002181"
"GO",82,0.0721441821866652,0.0816879961079612,"GO:0002181"
"GO",83,0.0728653695642315,0.084856722392982,"GO:0002181"
"GO",84,0.0667229849583898,0.0802512106484482,"GO:0002181"
"GO",85,0.069049035802065,0.0807880512986901,"GO:0002181"
"GO",86,0.0714339827583883,0.078069420263114,"GO:0002181"
"GO",87,0.070210899536186,0.0804124206752155,"GO:0002181"
"GO",88,0.0658000939401863,0.0791366979205487,"GO:0002181"
"GO",89,0.0680567761066039,0.0814888814428693,"GO:0002181"
"GO",90,0.0638078293220225,0.0831640759890911,"GO:0002181"
"GO",91,0.0645896384866452,0.0825203777538569,"GO:0002181"
"GO",92,0.0626256275196528,0.0829676926193897,"GO:0002181"
"GO",93,0.0620012953133892,0.0799910711200507,"GO:0002181"
"GO",94,0.0635491418824757,0.0750199647608403,"GO:0002181"
"GO",95,0.0681633686586148,0.0745565692753115,"GO:0002181"
"GO",96,0.0694069247988211,0.073998169777459,"GO:0002181"
"GO",97,0.0668857485859949,0.0742878960380097,"GO:0002181"
"GO",98,0.0709111354638776,0.0736177030811609,"GO:0002181"
"GO",99,0.0722539646854273,0.0689072828536379,"GO:0002181"
"GO",100,0.0751883988590351,0.0713972273543884,"GO:0002181"
